area_fips,industry_code,year,qtr,area_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl
20005,10,2018,4,"Atchison County, Kansas",12,48,48,49
20005,10,2018,1,"Atchison County, Kansas",26,849,851,843
20005,10,2018,2,"Atchison County, Kansas",26,856,841,951
20005,10,2018,3,"Atchison County, Kansas",26,691,730,888
20005,10,2018,4,"Atchison County, Kansas",26,860,848,875
20005,10,2018,1,"Atchison County, Kansas",346,4563,4643,4666
20005,10,2018,2,"Atchison County, Kansas",342,4688,4636,4644
20005,10,2018,3,"Atchison County, Kansas",349,4650,4712,4785
20005,10,2018,4,"Atchison County, Kansas",351,4787,4785,4734
20013,10,2018,1,"Brown County, Kansas",342,5088,5099,5128
20013,10,2018,2,"Brown County, Kansas",345,5160,5237,5325
20013,10,2018,3,"Brown County, Kansas",342,5184,5163,5308
20013,10,2018,4,"Brown County, Kansas",340,5303,5330,5353
20013,10,2018,1,"Brown County, Kansas",13,96,96,94
20013,10,2018,2,"Brown County, Kansas",13,98,92,95
20013,10,2018,3,"Brown County, Kansas",13,100,97,99
20013,10,2018,4,"Brown County, Kansas",13,93,95,97
20013,10,2018,1,"Brown County, Kansas",9,59,58,59
20013,10,2018,2,"Brown County, Kansas",9,60,59,58
20013,10,2018,3,"Brown County, Kansas",7,56,57,58
20013,10,2018,4,"Brown County, Kansas",7,58,57,57
20013,10,2018,1,"Brown County, Kansas",38,1401,1411,1417
20013,10,2018,2,"Brown County, Kansas",38,1418,1429,1449
20013,10,2018,3,"Brown County, Kansas",38,1334,1350,1420
20013,10,2018,4,"Brown County, Kansas",38,1398,1410,1424
20013,10,2018,1,"Brown County, Kansas",282,3532,3534,3558
20013,10,2018,2,"Brown County, Kansas",285,3584,3657,3723
20013,10,2018,3,"Brown County, Kansas",284,3694,3659,3731
20013,10,2018,4,"Brown County, Kansas",282,3754,3768,3775
20021,10,2018,1,"Cherokee County, Kansas",393,5801,5791,5787
20021,10,2018,2,"Cherokee County, Kansas",394,5807,5840,5822
20021,10,2018,3,"Cherokee County, Kansas",396,5582,5610,5929
20021,10,2018,4,"Cherokee County, Kansas",406,5973,6033,6015
20021,10,2018,1,"Cherokee County, Kansas",11,49,55,54
20021,10,2018,2,"Cherokee County, Kansas",11,53,56,52
20021,10,2018,3,"Cherokee County, Kansas",11,55,51,57
20021,10,2018,4,"Cherokee County, Kansas",11,50,56,57
20021,10,2018,1,"Cherokee County, Kansas",9,52,53,57
20021,10,2018,2,"Cherokee County, Kansas",9,52,53,51
20021,10,2018,3,"Cherokee County, Kansas",8,48,48,51
20021,10,2018,4,"Cherokee County, Kansas",8,51,51,50
20021,10,2018,1,"Cherokee County, Kansas",29,1233,1262,1282
20021,10,2018,2,"Cherokee County, Kansas",29,1246,1268,1234
20021,10,2018,3,"Cherokee County, Kansas",29,1045,1125,1279
20021,10,2018,4,"Cherokee County, Kansas",29,1280,1298,1287
20021,10,2018,1,"Cherokee County, Kansas",344,4467,4421,4394
20021,10,2018,2,"Cherokee County, Kansas",345,4456,4463,4485
20021,10,2018,3,"Cherokee County, Kansas",348,4434,4386,4542
20021,10,2018,4,"Cherokee County, Kansas",358,4592,4628,4621
20037,10,2018,1,"Crawford County, Kansas",962,16944,16847,16934
20037,10,2018,2,"Crawford County, Kansas",974,17073,17115,17113
20037,10,2018,3,"Crawford County, Kansas",981,16608,16670,17046
20037,10,2018,4,"Crawford County, Kansas",995,17318,17457,17487
20037,10,2018,1,"Crawford County, Kansas",17,84,81,81
20037,10,2018,2,"Crawford County, Kansas",17,85,86,83
20037,10,2018,3,"Crawford County, Kansas",17,80,80,86
20037,10,2018,4,"Crawford County, Kansas",17,82,84,82
20037,10,2018,1,"Crawford County, Kansas",20,1323,1120,1111
20037,10,2018,2,"Crawford County, Kansas",20,1116,1111,1078
20037,10,2018,3,"Crawford County, Kansas",19,1040,1125,1088
20037,10,2018,4,"Crawford County, Kansas",19,1090,1086,1092
20037,10,2018,1,"Crawford County, Kansas",36,3060,3087,3103
20037,10,2018,2,"Crawford County, Kansas",36,3137,3138,3210
20037,10,2018,3,"Crawford County, Kansas",36,2861,2839,3030
20037,10,2018,4,"Crawford County, Kansas",36,3124,3108,3067
20037,10,2018,1,"Crawford County, Kansas",889,12477,12559,12639
20037,10,2018,2,"Crawford County, Kansas",901,12735,12780,12742
20037,10,2018,3,"Crawford County, Kansas",909,12627,12626,12842
20037,10,2018,4,"Crawford County, Kansas",923,13022,13179,13246
20043,10,2018,1,"Doniphan County, Kansas",210,2146,2236,2370
20043,10,2018,2,"Doniphan County, Kansas",211,2240,2437,2297
20043,10,2018,3,"Doniphan County, Kansas",206,2261,2194,2264
20043,10,2018,4,"Doniphan County, Kansas",204,2310,2437,2270
20043,10,2018,1,"Doniphan County, Kansas",11,35,32,34
20043,10,2018,2,"Doniphan County, Kansas",11,33,33,35
20043,10,2018,3,"Doniphan County, Kansas",10,37,33,35
20043,10,2018,4,"Doniphan County, Kansas",10,33,33,34
20043,10,2018,1,"Doniphan County, Kansas",7,12,14,14
20043,10,2018,2,"Doniphan County, Kansas",7,14,14,14
20043,10,2018,3,"Doniphan County, Kansas",5,15,13,14
20043,10,2018,4,"Doniphan County, Kansas",5,13,13,14
20043,10,2018,1,"Doniphan County, Kansas",21,784,844,948
20043,10,2018,2,"Doniphan County, Kansas",21,789,963,787
20043,10,2018,3,"Doniphan County, Kansas",21,766,709,774
20043,10,2018,4,"Doniphan County, Kansas",21,842,958,815
20043,10,2018,1,"Doniphan County, Kansas",171,1315,1346,1374
20043,10,2018,2,"Doniphan County, Kansas",172,1404,1427,1461
20043,10,2018,3,"Doniphan County, Kansas",170,1443,1439,1441
20043,10,2018,4,"Doniphan County, Kansas",168,1422,1433,1407
20091,10,2018,1,"Johnson County, Kansas",23187,343471,343953,344083
20091,10,2018,2,"Johnson County, Kansas",23422,347353,349788,352882
20091,10,2018,3,"Johnson County, Kansas",23738,352023,350741,349118
20091,10,2018,4,"Johnson County, Kansas",24018,350891,353460,353860
20091,10,2018,1,"Johnson County, Kansas",42,2555,2566,2585
20091,10,2018,2,"Johnson County, Kansas",42,2566,2575,2578
20091,10,2018,3,"Johnson County, Kansas",42,2567,2574,2594
20091,10,2018,4,"Johnson County, Kansas",42,2582,2582,2577
20091,10,2018,1,"Johnson County, Kansas",38,1070,1077,1076
20091,10,2018,2,"Johnson County, Kansas",40,1054,1046,1028
20091,10,2018,3,"Johnson County, Kansas",40,994,1056,1064
20091,10,2018,4,"Johnson County, Kansas",40,1078,1080,1085
20091,10,2018,1,"Johnson County, Kansas",46,26410,27206,27347
20091,10,2018,2,"Johnson County, Kansas",46,27488,27943,27427
20091,10,2018,3,"Johnson County, Kansas",45,26079,26799,27578
20091,10,2018,4,"Johnson County, Kansas",45,27779,27913,27732
20091,10,2018,1,"Johnson County, Kansas",23061,313436,313104,313075
20091,10,2018,2,"Johnson County, Kansas",23294,316245,318224,321849
20091,10,2018,3,"Johnson County, Kansas",23611,322383,320312,317882
20091,10,2018,4,"Johnson County, Kansas",23891,319452,321885,322466
20103,10,2018,1,"Leavenworth County, Kansas",1402,20555,20824,21020
20103,10,2018,2,"Leavenworth County, Kansas",1403,21214,21425,21416
20103,10,2018,3,"Leavenworth County, Kansas",1429,20697,20749,21386
20103,10,2018,4,"Leavenworth County, Kansas",1435,21289,21146,20905
20103,10,2018,1,"Leavenworth County, Kansas",35,4104,4098,4153
20103,10,2018,2,"Leavenworth County, Kansas",34,4159,4183,4198
20103,10,2018,3,"Leavenworth County, Kansas",35,4189,4184,4176
20103,10,2018,4,"Leavenworth County, Kansas",35,4182,4191,4184
20103,10,2018,1,"Leavenworth County, Kansas",18,685,688,684
20103,10,2018,2,"Leavenworth County, Kansas",18,675,661,655
20103,10,2018,3,"Leavenworth County, Kansas",14,641,644,650
20103,10,2018,4,"Leavenworth County, Kansas",14,649,644,651
20103,10,2018,1,"Leavenworth County, Kansas",33,3361,3402,3380
20103,10,2018,2,"Leavenworth County, Kansas",33,3358,3388,3327
20103,10,2018,3,"Leavenworth County, Kansas",34,2886,3048,3351
20103,10,2018,4,"Leavenworth County, Kansas",34,3405,3422,3406
20103,10,2018,1,"Leavenworth County, Kansas",1316,12405,12636,12803
20103,10,2018,2,"Leavenworth County, Kansas",1318,13022,13193,13236
20103,10,2018,3,"Leavenworth County, Kansas",1346,12981,12873,13209
20103,10,2018,4,"Leavenworth County, Kansas",1352,13053,12889,12664
20107,10,2018,1,"Linn County, Kansas",255,2021,2050,2059
20107,10,2018,2,"Linn County, Kansas",250,2038,2068,2101
20107,10,2018,3,"Linn County, Kansas",244,1853,1862,2006
20107,10,2018,4,"Linn County, Kansas",249,2012,1976,1982
20107,10,2018,1,"Linn County, Kansas",10,45,46,42
20107,10,2018,2,"Linn County, Kansas",10,43,39,47
20107,10,2018,3,"Linn County, Kansas",10,42,47,46
20107,10,2018,4,"Linn County, Kansas",10,41,41,39
20107,10,2018,1,"Linn County, Kansas",7,27,26,26
20107,10,2018,2,"Linn County, Kansas",7,25,25,27
20107,10,2018,3,"Linn County, Kansas",6,25,24,25
20107,10,2018,4,"Linn County, Kansas",6,26,26,26
20107,10,2018,1,"Linn County, Kansas",27,732,735,755
20107,10,2018,2,"Linn County, Kansas",27,745,757,768
20107,10,2018,3,"Linn County, Kansas",27,545,549,699
20107,10,2018,4,"Linn County, Kansas",26,693,680,712
20107,10,2018,1,"Linn County, Kansas",211,1217,1243,1236
20107,10,2018,2,"Linn County, Kansas",206,1225,1247,1259
20107,10,2018,3,"Linn County, Kansas",201,1241,1242,1236
20107,10,2018,4,"Linn County, Kansas",207,1252,1229,1205
20121,10,2018,1,"Miami County, Kansas",787,8162,8300,8359
20121,10,2018,2,"Miami County, Kansas",790,8449,8564,8667
20121,10,2018,3,"Miami County, Kansas",803,8406,8524,8656
20121,10,2018,4,"Miami County, Kansas",815,8680,8652,8572
20121,10,2018,1,"Miami County, Kansas",13,72,73,72
20121,10,2018,2,"Miami County, Kansas",13,75,73,67
20121,10,2018,3,"Miami County, Kansas",13,72,75,75
20121,10,2018,4,"Miami County, Kansas",13,68,71,72
20121,10,2018,1,"Miami County, Kansas",15,518,529,528
20121,10,2018,2,"Miami County, Kansas",15,508,505,499
20121,10,2018,3,"Miami County, Kansas",14,499,503,494
20121,10,2018,4,"Miami County, Kansas",15,491,488,489
20121,10,2018,1,"Miami County, Kansas",18,1674,1709,1714
20121,10,2018,2,"Miami County, Kansas",18,1713,1730,1850
20121,10,2018,3,"Miami County, Kansas",18,1521,1531,1714
20121,10,2018,4,"Miami County, Kansas",18,1738,1767,1740
20121,10,2018,1,"Miami County, Kansas",741,5898,5989,6045
20121,10,2018,2,"Miami County, Kansas",744,6153,6256,6251
20121,10,2018,3,"Miami County, Kansas",758,6314,6415,6373
20121,10,2018,4,"Miami County, Kansas",769,6383,6326,6271
20209,10,2018,1,"Wyandotte County, Kansas",3409,86830,88807,88547
20209,10,2018,2,"Wyandotte County, Kansas",3447,89732,90888,90914
20209,10,2018,3,"Wyandotte County, Kansas",3474,90862,91521,91462
20209,10,2018,4,"Wyandotte County, Kansas",3504,91530,91956,92573
20209,10,2018,1,"Wyandotte County, Kansas",28,1259,1239,1226
20209,10,2018,2,"Wyandotte County, Kansas",28,1224,1207,1205
20209,10,2018,3,"Wyandotte County, Kansas",28,1215,1211,1215
20209,10,2018,4,"Wyandotte County, Kansas",28,1211,1236,1249
20209,10,2018,1,"Wyandotte County, Kansas",26,4556,4581,4549
20209,10,2018,2,"Wyandotte County, Kansas",26,4608,4618,4737
20209,10,2018,3,"Wyandotte County, Kansas",24,4841,4818,4823
20209,10,2018,4,"Wyandotte County, Kansas",23,4869,4859,4919
20209,10,2018,1,"Wyandotte County, Kansas",21,9449,9463,9501
20209,10,2018,2,"Wyandotte County, Kansas",21,9438,9439,9411
20209,10,2018,3,"Wyandotte County, Kansas",21,8565,9222,9686
20209,10,2018,4,"Wyandotte County, Kansas",21,9405,9458,9301
20209,10,2018,1,"Wyandotte County, Kansas",3334,71566,73524,73271
20209,10,2018,2,"Wyandotte County, Kansas",3372,74462,75624,75561
20209,10,2018,3,"Wyandotte County, Kansas",3401,76241,76270,75738
20209,10,2018,4,"Wyandotte County, Kansas",3432,76045,76403,77104
29003,10,2018,1,"Andrew County, Missouri",395,2458,2449,2510
29003,10,2018,2,"Andrew County, Missouri",412,2574,2629,2656
29003,10,2018,3,"Andrew County, Missouri",405,2422,2551,2570
29003,10,2018,4,"Andrew County, Missouri",421,2644,2646,2546
29003,10,2018,1,"Andrew County, Missouri",9,34,34,32
29003,10,2018,2,"Andrew County, Missouri",9,30,28,31
29003,10,2018,3,"Andrew County, Missouri",9,28,33,29
29003,10,2018,4,"Andrew County, Missouri",9,33,33,34
29003,10,2018,1,"Andrew County, Missouri",4,25,26,26
29003,10,2018,2,"Andrew County, Missouri",4,25,25,25
29003,10,2018,3,"Andrew County, Missouri",4,25,25,24
29003,10,2018,4,"Andrew County, Missouri",4,27,28,26
29003,10,2018,1,"Andrew County, Missouri",40,689,702,691
29003,10,2018,2,"Andrew County, Missouri",40,736,764,781
29003,10,2018,3,"Andrew County, Missouri",40,527,635,688
29003,10,2018,4,"Andrew County, Missouri",40,739,753,740
29003,10,2018,1,"Andrew County, Missouri",342,1710,1687,1761
29003,10,2018,2,"Andrew County, Missouri",359,1783,1812,1819
29003,10,2018,3,"Andrew County, Missouri",352,1842,1858,1829
29003,10,2018,4,"Andrew County, Missouri",368,1845,1832,1746
29011,10,2018,1,"Barton County, Missouri",304,3212,3189,3238
29011,10,2018,2,"Barton County, Missouri",316,3270,3347,3270
29011,10,2018,3,"Barton County, Missouri",317,2986,3006,3266
29011,10,2018,4,"Barton County, Missouri",314,3283,3251,3261
29011,10,2018,1,"Barton County, Missouri",6,37,38,35
29011,10,2018,2,"Barton County, Missouri",6,40,38,39
29011,10,2018,3,"Barton County, Missouri",6,40,41,38
29011,10,2018,4,"Barton County, Missouri",6,41,37,43
29011,10,2018,1,"Barton County, Missouri",5,49,47,45
29011,10,2018,2,"Barton County, Missouri",5,44,45,44
29011,10,2018,3,"Barton County, Missouri",5,44,43,43
29011,10,2018,4,"Barton County, Missouri",5,44,47,49
29011,10,2018,1,"Barton County, Missouri",33,609,602,619
29011,10,2018,2,"Barton County, Missouri",33,609,642,613
29011,10,2018,3,"Barton County, Missouri",33,334,351,582
29011,10,2018,4,"Barton County, Missouri",33,608,587,586
29011,10,2018,1,"Barton County, Missouri",260,2517,2502,2539
29011,10,2018,2,"Barton County, Missouri",272,2577,2622,2574
29011,10,2018,3,"Barton County, Missouri",273,2568,2571,2603
29011,10,2018,4,"Barton County, Missouri",270,2590,2580,2583
29013,10,2018,1,"Bates County, Missouri",439,3594,3592,3568
29013,10,2018,2,"Bates County, Missouri",449,3657,3668,3664
29013,10,2018,3,"Bates County, Missouri",451,3298,3350,3625
29013,10,2018,4,"Bates County, Missouri",455,3666,3640,3666
29013,10,2018,1,"Bates County, Missouri",11,54,54,54
29013,10,2018,2,"Bates County, Missouri",11,54,52,58
29013,10,2018,3,"Bates County, Missouri",11,62,58,55
29013,10,2018,4,"Bates County, Missouri",11,58,54,51
29013,10,2018,1,"Bates County, Missouri",8,76,75,74
29013,10,2018,2,"Bates County, Missouri",8,75,75,77
29013,10,2018,3,"Bates County, Missouri",8,75,75,76
29013,10,2018,4,"Bates County, Missouri",8,77,75,76
29013,10,2018,1,"Bates County, Missouri",52,1067,1070,1082
29013,10,2018,2,"Bates County, Missouri",52,1089,1089,1091
29013,10,2018,3,"Bates County, Missouri",52,739,755,1038
29013,10,2018,4,"Bates County, Missouri",52,1061,1077,1068
29013,10,2018,1,"Bates County, Missouri",368,2397,2393,2358
29013,10,2018,2,"Bates County, Missouri",378,2439,2452,2438
29013,10,2018,3,"Bates County, Missouri",380,2422,2462,2456
29013,10,2018,4,"Bates County, Missouri",384,2470,2434,2471
29021,10,2018,1,"Buchanan County, Missouri",2373,46915,46752,47127
29021,10,2018,2,"Buchanan County, Missouri",2414,47468,47372,47291
29021,10,2018,3,"Buchanan County, Missouri",2405,46757,46747,46951
29021,10,2018,4,"Buchanan County, Missouri",2414,47357,47599,47547
29021,10,2018,1,"Buchanan County, Missouri",17,524,520,479
29021,10,2018,2,"Buchanan County, Missouri",17,479,464,487
29021,10,2018,3,"Buchanan County, Missouri",16,487,521,546
29021,10,2018,4,"Buchanan County, Missouri",16,536,523,533
29021,10,2018,1,"Buchanan County, Missouri",27,2249,2344,2377
29021,10,2018,2,"Buchanan County, Missouri",27,2360,2342,2212
29021,10,2018,3,"Buchanan County, Missouri",27,2221,2260,2350
29021,10,2018,4,"Buchanan County, Missouri",27,2366,2374,2357
29021,10,2018,1,"Buchanan County, Missouri",72,3504,3410,3565
29021,10,2018,2,"Buchanan County, Missouri",72,3489,3440,3462
29021,10,2018,3,"Buchanan County, Missouri",72,2999,2969,3178
29021,10,2018,4,"Buchanan County, Missouri",72,3294,3306,3279
29021,10,2018,1,"Buchanan County, Missouri",2257,40638,40478,40706
29021,10,2018,2,"Buchanan County, Missouri",2298,41140,41126,41130
29021,10,2018,3,"Buchanan County, Missouri",2290,41050,40997,40877
29021,10,2018,4,"Buchanan County, Missouri",2299,41161,41396,41378
29037,10,2018,1,"Cass County, Missouri",2134,26205,26374,26678
29037,10,2018,2,"Cass County, Missouri",2152,27168,27407,27534
29037,10,2018,3,"Cass County, Missouri",2191,25700,26943,27278
29037,10,2018,4,"Cass County, Missouri",2202,27127,27014,26933
29037,10,2018,1,"Cass County, Missouri",23,278,269,271
29037,10,2018,2,"Cass County, Missouri",23,269,272,274
29037,10,2018,3,"Cass County, Missouri",22,251,253,258
29037,10,2018,4,"Cass County, Missouri",22,258,267,268
29037,10,2018,1,"Cass County, Missouri",11,160,159,160
29037,10,2018,2,"Cass County, Missouri",11,159,155,157
29037,10,2018,3,"Cass County, Missouri",11,160,157,159
29037,10,2018,4,"Cass County, Missouri",11,153,152,152
29037,10,2018,1,"Cass County, Missouri",119,4599,4593,4633
29037,10,2018,2,"Cass County, Missouri",119,4630,4700,4822
29037,10,2018,3,"Cass County, Missouri",120,3200,4101,4619
29037,10,2018,4,"Cass County, Missouri",120,4716,4700,4701
29037,10,2018,1,"Cass County, Missouri",1981,21168,21353,21614
29037,10,2018,2,"Cass County, Missouri",1999,22110,22280,22281
29037,10,2018,3,"Cass County, Missouri",2038,22089,22432,22242
29037,10,2018,4,"Cass County, Missouri",2049,22000,21895,21812
29039,10,2018,1,"Cedar County, Missouri",352,2995,3018,3089
29039,10,2018,2,"Cedar County, Missouri",354,3149,3166,3173
29039,10,2018,3,"Cedar County, Missouri",358,3029,3025,3120
29039,10,2018,4,"Cedar County, Missouri",361,3136,3082,3063
29039,10,2018,1,"Cedar County, Missouri",8,67,64,69
29039,10,2018,2,"Cedar County, Missouri",8,69,68,69
29039,10,2018,3,"Cedar County, Missouri",8,73,72,70
29039,10,2018,4,"Cedar County, Missouri",8,69,64,64
29039,10,2018,1,"Cedar County, Missouri",7,241,240,244
29039,10,2018,2,"Cedar County, Missouri",7,246,245,246
29039,10,2018,3,"Cedar County, Missouri",7,245,250,253
29039,10,2018,4,"Cedar County, Missouri",8,256,252,245
29039,10,2018,1,"Cedar County, Missouri",28,671,689,688
29039,10,2018,2,"Cedar County, Missouri",28,690,708,713
29039,10,2018,3,"Cedar County, Missouri",28,569,543,665
29039,10,2018,4,"Cedar County, Missouri",28,686,692,689
29039,10,2018,1,"Cedar County, Missouri",309,2016,2025,2088
29039,10,2018,2,"Cedar County, Missouri",311,2144,2145,2145
29039,10,2018,3,"Cedar County, Missouri",315,2142,2160,2132
29039,10,2018,4,"Cedar County, Missouri",317,2125,2074,2065
29047,10,2018,1,"Clay County, Missouri",5519,101288,101609,102849
29047,10,2018,2,"Clay County, Missouri",5611,104414,105004,106382
29047,10,2018,3,"Clay County, Missouri",5691,104196,104555,105252
29047,10,2018,4,"Clay County, Missouri",5767,105746,105362,105034
29047,10,2018,1,"Clay County, Missouri",30,1349,1328,1314
29047,10,2018,2,"Clay County, Missouri",30,1325,1311,1300
29047,10,2018,3,"Clay County, Missouri",30,1305,1293,1294
29047,10,2018,4,"Clay County, Missouri",30,1307,1280,1285
29047,10,2018,1,"Clay County, Missouri",16,645,633,619
29047,10,2018,2,"Clay County, Missouri",16,662,677,705
29047,10,2018,3,"Clay County, Missouri",16,697,684,672
29047,10,2018,4,"Clay County, Missouri",16,667,655,650
29047,10,2018,1,"Clay County, Missouri",201,14124,14318,14288
29047,10,2018,2,"Clay County, Missouri",202,14357,14246,14387
29047,10,2018,3,"Clay County, Missouri",206,12702,12870,14253
29047,10,2018,4,"Clay County, Missouri",204,14386,14330,14232
29047,10,2018,1,"Clay County, Missouri",5272,85170,85330,86628
29047,10,2018,2,"Clay County, Missouri",5363,88070,88770,89990
29047,10,2018,3,"Clay County, Missouri",5439,89492,89708,89033
