area_fips,year,qtr,ltd_total_qtrly_wages,ltd_taxable_qtrly_wages,ltd_qtrly_contributions,ltd_avg_wkly_wage,own_title,month,date,year_decimal,emplvl_limited,state,min_wage,all_total_qtrly_wages,all_taxable_qtrly_wages,all_qtrly_contributions,all_avg_wkly_wage,emplvl_all
29037,2014,3,3533504,2414230,25288,244,Private,3,9/1/2014,2014.666667,1101,MO,7.5,147756742,39283019,812566,582,19604
29037,2014,4,3321096,1838192,21063,246,Private,1,10/1/2014,2014.75,1059,MO,7.5,159402520,29484815,651688,634,19429
29037,2014,4,3321096,1838192,21063,246,Private,2,11/1/2014,2014.833333,1044,MO,7.5,159402520,29484815,651688,634,19359
29037,2014,4,3321096,1838192,21063,246,Private,3,12/1/2014,2014.916667,1014,MO,7.5,159402520,29484815,651688,634,19224
29047,2014,1,9524638,9248045,122913,231,Private,1,1/1/2014,2014,3179,MO,7.5,874235248,576890189,14086878,901,73323
29047,2014,1,9524638,9248045,122913,231,Private,2,2/1/2014,2014.083333,3093,MO,7.5,874235248,576890189,14086878,901,74923
29047,2014,1,9524638,9248045,122913,231,Private,3,3/1/2014,2014.166667,3229,MO,7.5,874235248,576890189,14086878,901,75641
29047,2014,2,10174057,8519111,112340,235,Private,1,4/1/2014,2014.25,3271,MO,7.5,843509975,223790718,4819934,833,76914
29047,2014,2,10174057,8519111,112340,235,Private,2,5/1/2014,2014.333333,3329,MO,7.5,843509975,223790718,4819934,833,77979
29047,2014,2,10174057,8519111,112340,235,Private,3,6/1/2014,2014.416667,3371,MO,7.5,843509975,223790718,4819934,833,78657
29047,2014,3,11299900,7980409,107294,259,Private,1,7/1/2014,2014.5,3342,MO,7.5,871971798,138320733,2960050,848,78100
29047,2014,3,11299900,7980409,107294,259,Private,2,8/1/2014,2014.583333,3350,MO,7.5,871971798,138320733,2960050,848,79644
29047,2014,3,11299900,7980409,107294,259,Private,3,9/1/2014,2014.666667,3358,MO,7.5,871971798,138320733,2960050,848,79656
29047,2014,4,10783998,6198903,86170,249,Private,1,10/1/2014,2014.75,3348,MO,7.5,986641297,120513914,3170640,950,80621
29047,2014,4,10783998,6198903,86170,249,Private,2,11/1/2014,2014.833333,3311,MO,7.5,986641297,120513914,3170640,950,79685
29047,2014,4,10783998,6198903,86170,249,Private,3,12/1/2014,2014.916667,3344,MO,7.5,986641297,120513914,3170640,950,79482
29095,2014,1,34355303,33213350,447672,244,Private,1,1/1/2014,2014,10915,MO,7.5,3683150727,2116822409,41717348,991,284820
29095,2014,1,34355303,33213350,447672,244,Private,2,2/1/2014,2014.083333,10670,MO,7.5,3683150727,2116822409,41717348,991,284960
29095,2014,1,34355303,33213350,447672,244,Private,3,3/1/2014,2014.166667,10885,MO,7.5,3683150727,2116822409,41717348,991,287987
29095,2014,2,37845935,30743266,431629,255,Private,1,4/1/2014,2014.25,11362,MO,7.5,3492214315,790632059,17075280,911,293331
29095,2014,2,37845935,30743266,431629,255,Private,2,5/1/2014,2014.333333,11429,MO,7.5,3492214315,790632059,17075280,911,295075
29095,2014,2,37845935,30743266,431629,255,Private,3,6/1/2014,2014.416667,11469,MO,7.5,3492214315,790632059,17075280,911,296525
29095,2014,3,39255603,26633128,372902,269,Private,1,7/1/2014,2014.5,11293,MO,7.5,3660128865,449836946,9972342,954,295286
29095,2014,3,39255603,26633128,372902,269,Private,2,8/1/2014,2014.583333,11312,MO,7.5,3660128865,449836946,9972342,954,297495
29095,2014,3,39255603,26633128,372902,269,Private,3,9/1/2014,2014.666667,11085,MO,7.5,3660128865,449836946,9972342,954,293014
29095,2014,4,39266898,21425078,309908,271,Private,1,10/1/2014,2014.75,11199,MO,7.5,4042696606,361248194,8177701,1046,296588
29095,2014,4,39266898,21425078,309908,271,Private,2,11/1/2014,2014.833333,11100,MO,7.5,4042696606,361248194,8177701,1046,297246
29095,2014,4,39266898,21425078,309908,271,Private,3,12/1/2014,2014.916667,11159,MO,7.5,4042696606,361248194,8177701,1046,297903
29097,2014,1,5196064,5093628,52283,213,Private,1,1/1/2014,2014,1878,MO,7.5,489639182,327460373,5380957,729,51738
29097,2014,1,5196064,5093628,52283,213,Private,2,2/1/2014,2014.083333,1861,MO,7.5,489639182,327460373,5380957,729,51567
29097,2014,1,5196064,5093628,52283,213,Private,3,3/1/2014,2014.166667,1899,MO,7.5,489639182,327460373,5380957,729,51707
29097,2014,2,5716783,4907131,50795,225,Private,1,4/1/2014,2014.25,1950,MO,7.5,470623863,154611405,2734965,697,51854
29097,2014,2,5716783,4907131,50795,225,Private,2,5/1/2014,2014.333333,1977,MO,7.5,470623863,154611405,2734965,697,52035
29097,2014,2,5716783,4907131,50795,225,Private,3,6/1/2014,2014.416667,1926,MO,7.5,470623863,154611405,2734965,697,51911
29097,2014,3,5975441,4153094,42478,232,Private,1,7/1/2014,2014.5,1925,MO,7.5,476759336,81457110,1500772,705,51869
29097,2014,3,5975441,4153094,42478,232,Private,2,8/1/2014,2014.583333,2011,MO,7.5,476759336,81457110,1500772,705,52128
29097,2014,3,5975441,4153094,42478,232,Private,3,9/1/2014,2014.666667,2005,MO,7.5,476759336,81457110,1500772,705,51981
29097,2014,4,5996317,3335473,34191,237,Private,1,10/1/2014,2014.75,1960,MO,7.5,521331191,63291226,1165902,759,52389
29097,2014,4,5996317,3335473,34191,237,Private,2,11/1/2014,2014.833333,1919,MO,7.5,521331191,63291226,1165902,759,52910
29097,2014,4,5996317,3335473,34191,237,Private,3,12/1/2014,2014.916667,1949,MO,7.5,521331191,63291226,1165902,759,53106
29145,2014,1,1816258,1742213,13661,224,Private,1,1/1/2014,2014,632,MO,7.5,114613944,87044160,1704484,608,14417
29145,2014,1,1816258,1742213,13661,224,Private,2,2/1/2014,2014.083333,603,MO,7.5,114613944,87044160,1704484,608,14471
29145,2014,1,1816258,1742213,13661,224,Private,3,3/1/2014,2014.166667,640,MO,7.5,114613944,87044160,1704484,608,14587
29145,2014,2,1927800,1591348,12443,225,Private,1,4/1/2014,2014.25,658,MO,7.5,113967407,46691948,907517,593,14759
29145,2014,2,1927800,1591348,12443,225,Private,2,5/1/2014,2014.333333,673,MO,7.5,113967407,46691948,907517,593,14817
29145,2014,2,1927800,1591348,12443,225,Private,3,6/1/2014,2014.416667,650,MO,7.5,113967407,46691948,907517,593,14770
29145,2014,3,2058131,1449170,11277,243,Private,1,7/1/2014,2014.5,632,MO,7.5,119699504,25495177,444789,618,14836
29145,2014,3,2058131,1449170,11277,243,Private,2,8/1/2014,2014.583333,659,MO,7.5,119699504,25495177,444789,618,14985
29145,2014,3,2058131,1449170,11277,243,Private,3,9/1/2014,2014.666667,661,MO,7.5,119699504,25495177,444789,618,14874
29145,2014,4,1920742,1147658,8873,234,Private,1,10/1/2014,2014.75,645,MO,7.5,125771574,18579039,341136,647,14936
29145,2014,4,1920742,1147658,8873,234,Private,2,11/1/2014,2014.833333,630,MO,7.5,125771574,18579039,341136,647,14984
29145,2014,4,1920742,1147658,8873,234,Private,3,12/1/2014,2014.916667,618,MO,7.5,125771574,18579039,341136,647,14950
29165,2014,1,4188584,4053573,46755,249,Private,1,1/1/2014,2014,1302,MO,7.5,394563388,265459189,5969728,848,35751
29165,2014,1,4188584,4053573,46755,249,Private,2,2/1/2014,2014.083333,1266,MO,7.5,394563388,265459189,5969728,848,35824
29165,2014,1,4188584,4053573,46755,249,Private,3,3/1/2014,2014.166667,1313,MO,7.5,394563388,265459189,5969728,848,35811
29165,2014,2,4430175,3644545,44883,244,Private,1,4/1/2014,2014.25,1383,MO,7.5,378583584,109198262,2394610,796,36396
29165,2014,2,4430175,3644545,44883,244,Private,2,5/1/2014,2014.333333,1406,MO,7.5,378583584,109198262,2394610,796,36644
29165,2014,2,4430175,3644545,44883,244,Private,3,6/1/2014,2014.416667,1407,MO,7.5,378583584,109198262,2394610,796,36741
29165,2014,3,4890374,3306487,39473,277,Private,1,7/1/2014,2014.5,1364,MO,7.5,385117892,59910367,1286688,807,36818
29165,2014,3,4890374,3306487,39473,277,Private,2,8/1/2014,2014.583333,1381,MO,7.5,385117892,59910367,1286688,807,36978
29165,2014,3,4890374,3306487,39473,277,Private,3,9/1/2014,2014.666667,1331,MO,7.5,385117892,59910367,1286688,807,36361
29165,2014,4,4433823,2436353,29850,260,Private,1,10/1/2014,2014.75,1286,MO,7.5,408975479,46627004,1018717,856,36628
29165,2014,4,4433823,2436353,29850,260,Private,2,11/1/2014,2014.833333,1287,MO,7.5,408975479,46627004,1018717,856,36708
29165,2014,4,4433823,2436353,29850,260,Private,3,12/1/2014,2014.916667,1355,MO,7.5,408975479,46627004,1018717,856,36873
20005,2015,1,593573,580169,9898,193,Private,1,1/1/2015,2015,231,KS,7.25,44460078,27361440,1142366,685,4971
20005,2015,1,593573,580169,9898,193,Private,2,2/1/2015,2015.083333,231,KS,7.25,44460078,27361440,1142366,685,4986
20005,2015,1,593573,580169,9898,193,Private,3,3/1/2015,2015.166667,248,KS,7.25,44460078,27361440,1142366,685,5021
20005,2015,2,734311,615184,11035,227,Private,1,4/1/2015,2015.25,245,KS,7.25,43411682,12735953,456853,664,5112
20005,2015,2,734311,615184,11035,227,Private,2,5/1/2015,2015.333333,254,KS,7.25,43411682,12735953,456853,664,5019
20005,2015,2,734311,615184,11035,227,Private,3,6/1/2015,2015.416667,246,KS,7.25,43411682,12735953,456853,664,4954
20005,2015,3,706570,498973,8763,217,Private,1,7/1/2015,2015.5,247,KS,7.25,44410951,7280374,242815,713,4740
20005,2015,3,706570,498973,8763,217,Private,2,8/1/2015,2015.583333,256,KS,7.25,44410951,7280374,242815,713,4806
20005,2015,3,706570,498973,8763,217,Private,3,9/1/2015,2015.666667,248,KS,7.25,44410951,7280374,242815,713,4833
20005,2015,4,739069,397879,6912,241,Private,1,10/1/2015,2015.75,238,KS,7.25,46729643,6016221,214143,747,4798
20005,2015,4,739069,397879,6912,241,Private,2,11/1/2015,2015.833333,233,KS,7.25,46729643,6016221,214143,747,4822
20005,2015,4,739069,397879,6912,241,Private,3,12/1/2015,2015.916667,237,KS,7.25,46729643,6016221,214143,747,4817
20011,2015,1,580460,558336,14336,201,Private,1,1/1/2015,2015,218,KS,7.25,40620907,29786616,1091453,612,5099
20011,2015,1,580460,558336,14336,201,Private,2,2/1/2015,2015.083333,226,KS,7.25,40620907,29786616,1091453,612,5095
20011,2015,1,580460,558336,14336,201,Private,3,3/1/2015,2015.166667,223,KS,7.25,40620907,29786616,1091453,612,5124
20011,2015,2,657878,552507,13760,225,Private,1,4/1/2015,2015.25,214,KS,7.25,42369823,15508212,555122,626,5126
20011,2015,2,657878,552507,13760,225,Private,2,5/1/2015,2015.333333,230,KS,7.25,42369823,15508212,555122,626,5233
20011,2015,2,657878,552507,13760,225,Private,3,6/1/2015,2015.416667,231,KS,7.25,42369823,15508212,555122,626,5251
20011,2015,3,714585,530622,11744,206,Private,1,7/1/2015,2015.5,238,KS,7.25,42603117,7480927,253527,620,5269
20011,2015,3,714585,530622,11744,206,Private,2,8/1/2015,2015.583333,285,KS,7.25,42603117,7480927,253527,620,5281
20011,2015,3,714585,530622,11744,206,Private,3,9/1/2015,2015.666667,279,KS,7.25,42603117,7480927,253527,620,5313
20011,2015,4,638218,395949,8121,198,Private,1,10/1/2015,2015.75,252,KS,7.25,48826994,6787174,243331,708,5291
20011,2015,4,638218,395949,8121,198,Private,2,11/1/2015,2015.833333,252,KS,7.25,48826994,6787174,243331,708,5325
20011,2015,4,638218,395949,8121,198,Private,3,12/1/2015,2015.916667,240,KS,7.25,48826994,6787174,243331,708,5304
20021,2015,1,521029,513958,8610,188,Private,1,1/1/2015,2015,204,KS,7.25,42373874,33431109,1136598,711,4573
20021,2015,1,521029,513958,8610,188,Private,2,2/1/2015,2015.083333,217,KS,7.25,42373874,33431109,1136598,711,4615
20021,2015,1,521029,513958,8610,188,Private,3,3/1/2015,2015.166667,219,KS,7.25,42373874,33431109,1136598,711,4559
20021,2015,2,675470,590983,10532,220,Private,1,4/1/2015,2015.25,234,KS,7.25,42947074,13566421,434462,713,4724
20021,2015,2,675470,590983,10532,220,Private,2,5/1/2015,2015.333333,239,KS,7.25,42947074,13566421,434462,713,4689
20021,2015,2,675470,590983,10532,220,Private,3,6/1/2015,2015.416667,236,KS,7.25,42947074,13566421,434462,713,4488
20021,2015,3,660562,494197,9258,193,Private,1,7/1/2015,2015.5,262,KS,7.25,42728432,7033719,211388,710,4607
20021,2015,3,660562,494197,9258,193,Private,2,8/1/2015,2015.583333,270,KS,7.25,42728432,7033719,211388,710,4635
20021,2015,3,660562,494197,9258,193,Private,3,9/1/2015,2015.666667,256,KS,7.25,42728432,7033719,211388,710,4642
20021,2015,4,685417,411755,7675,206,Private,1,10/1/2015,2015.75,253,KS,7.25,48463457,5722083,181300,811,4587
20021,2015,4,685417,411755,7675,206,Private,2,11/1/2015,2015.833333,262,KS,7.25,48463457,5722083,181300,811,4578
20021,2015,4,685417,411755,7675,206,Private,3,12/1/2015,2015.916667,251,KS,7.25,48463457,5722083,181300,811,4626
20091,2015,1,27892510,26099526,598083,272,Private,1,1/1/2015,2015,7881,KS,7.25,4316272033,2332966705,83479854,1114,297370
20091,2015,1,27892510,26099526,598083,272,Private,2,2/1/2015,2015.083333,7863,KS,7.25,4316272033,2332966705,83479854,1114,298009
20091,2015,1,27892510,26099526,598083,272,Private,3,3/1/2015,2015.166667,7939,KS,7.25,4316272033,2332966705,83479854,1114,298497
20091,2015,2,29636731,22367272,522877,280,Private,1,4/1/2015,2015.25,7923,KS,7.25,4107393470,799675647,26847906,1037,301725
20091,2015,2,29636731,22367272,522877,280,Private,2,5/1/2015,2015.333333,8170,KS,7.25,4107393470,799675647,26847906,1037,304524
20091,2015,2,29636731,22367272,522877,280,Private,3,6/1/2015,2015.416667,8337,KS,7.25,4107393470,799675647,26847906,1037,307942
20091,2015,3,30711161,18261497,421806,293,Private,1,7/1/2015,2015.5,8208,KS,7.25,3938890476,498555418,16577108,987,308636
20091,2015,3,30711161,18261497,421806,293,Private,2,8/1/2015,2015.583333,8122,KS,7.25,3938890476,498555418,16577108,987,308403
20091,2015,3,30711161,18261497,421806,293,Private,3,9/1/2015,2015.666667,7866,KS,7.25,3938890476,498555418,16577108,987,304229
20091,2015,4,31448553,14337582,336999,304,Private,1,10/1/2015,2015.75,7920,KS,7.25,4494549326,443353423,14748691,1120,307457
20091,2015,4,31448553,14337582,336999,304,Private,2,11/1/2015,2015.833333,7957,KS,7.25,4494549326,443353423,14748691,1120,308285
20091,2015,4,31448553,14337582,336999,304,Private,3,12/1/2015,2015.916667,8006,KS,7.25,4494549326,443353423,14748691,1120,310041
20103,2015,1,1896396,1785013,31616,219,Private,1,1/1/2015,2015,664,KS,7.25,106275617,77191512,2783257,683,11891
20103,2015,1,1896396,1785013,31616,219,Private,2,2/1/2015,2015.083333,667,KS,7.25,106275617,77191512,2783257,683,11972
20103,2015,1,1896396,1785013,31616,219,Private,3,3/1/2015,2015.166667,664,KS,7.25,106275617,77191512,2783257,683,12051
20103,2015,2,2145137,1793644,31903,235,Private,1,4/1/2015,2015.25,692,KS,7.25,110952919,36660157,1279598,682,12441
20103,2015,2,2145137,1793644,31903,235,Private,2,5/1/2015,2015.333333,723,KS,7.25,110952919,36660157,1279598,682,12511
20103,2015,2,2145137,1793644,31903,235,Private,3,6/1/2015,2015.416667,693,KS,7.25,110952919,36660157,1279598,682,12614
20103,2015,3,2007334,1402950,25485,226,Private,1,7/1/2015,2015.5,686,KS,7.25,115953347,22462642,765475,706,12649
20103,2015,3,2007334,1402950,25485,226,Private,2,8/1/2015,2015.583333,693,KS,7.25,115953347,22462642,765475,706,12575
20103,2015,3,2007334,1402950,25485,226,Private,3,9/1/2015,2015.666667,667,KS,7.25,115953347,22462642,765475,706,12663
20103,2015,4,2072841,1116153,19916,244,Private,1,10/1/2015,2015.75,663,KS,7.25,126123249,18935072,632633,771,12679
20103,2015,4,2072841,1116153,19916,244,Private,2,11/1/2015,2015.833333,652,KS,7.25,126123249,18935072,632633,771,12620
20103,2015,4,2072841,1116153,19916,244,Private,3,12/1/2015,2015.916667,647,KS,7.25,126123249,18935072,632633,771,12471
20209,2015,1,6979121,6369779,161103,287,Private,1,1/1/2015,2015,1871,KS,7.25,888829409,616479397,20822628,965,69304
20209,2015,1,6979121,6369779,161103,287,Private,2,2/1/2015,2015.083333,1841,KS,7.25,888829409,616479397,20822628,965,70545
20209,2015,1,6979121,6369779,161103,287,Private,3,3/1/2015,2015.166667,1894,KS,7.25,888829409,616479397,20822628,965,72628
20209,2015,2,7812756,5662195,144023,303,Private,1,4/1/2015,2015.25,1964,KS,7.25,846985940,269718270,6896925,891,70750
20209,2015,2,7812756,5662195,144023,303,Private,2,5/1/2015,2015.333333,1962,KS,7.25,846985940,269718270,6896925,891,73750
20209,2015,2,7812756,5662195,144023,303,Private,3,6/1/2015,2015.416667,2023,KS,7.25,846985940,269718270,6896925,891,74924
20209,2015,3,7932565,4485286,110004,306,Private,1,7/1/2015,2015.5,2001,KS,7.25,902297790,225829630,4243882,930,74454
20209,2015,3,7932565,4485286,110004,306,Private,2,8/1/2015,2015.583333,1990,KS,7.25,902297790,225829630,4243882,930,73979
20209,2015,3,7932565,4485286,110004,306,Private,3,9/1/2015,2015.666667,1988,KS,7.25,902297790,225829630,4243882,930,75364
20209,2015,4,8406635,3374853,81472,327,Private,1,10/1/2015,2015.75,2025,KS,7.25,1013042481,211869446,3421974,1042,74646
20209,2015,4,8406635,3374853,81472,327,Private,2,11/1/2015,2015.833333,1978,KS,7.25,1013042481,211869446,3421974,1042,74346
20209,2015,4,8406635,3374853,81472,327,Private,3,12/1/2015,2015.916667,1922,KS,7.25,1013042481,211869446,3421974,1042,75399
29011,2015,1,418605,414478,3395,189,Private,1,1/1/2015,2015,167,MO,7.65,14394948,12407783,266568,488,2277
29011,2015,1,418605,414478,3395,189,Private,2,2/1/2015,2015.083333,169,MO,7.65,14394948,12407783,266568,488,2261
29011,2015,1,418605,414478,3395,189,Private,3,3/1/2015,2015.166667,174,MO,7.65,14394948,12407783,266568,488,2268
29011,2015,2,522093,461487,3687,207,Private,1,4/1/2015,2015.25,193,MO,7.65,14702564,8237876,179752,476,2364
29011,2015,2,522093,461487,3687,207,Private,2,5/1/2015,2015.333333,197,MO,7.65,14702564,8237876,179752,476,2398
29011,2015,2,522093,461487,3687,207,Private,3,6/1/2015,2015.416667,191,MO,7.65,14702564,8237876,179752,476,2369
29011,2015,3,546746,440734,3639,235,Private,1,7/1/2015,2015.5,181,MO,7.65,15294005,4838517,81922,499,2369
29011,2015,3,546746,440734,3639,235,Private,2,8/1/2015,2015.583333,178,MO,7.65,15294005,4838517,81922,499,2362
29011,2015,3,546746,440734,3639,235,Private,3,9/1/2015,2015.666667,179,MO,7.65,15294005,4838517,81922,499,2336
29011,2015,4,495712,339880,2908,214,Private,1,10/1/2015,2015.75,181,MO,7.65,16433489,3126549,50101,549,2333
29011,2015,4,495712,339880,2908,214,Private,2,11/1/2015,2015.833333,175,MO,7.65,16433489,3126549,50101,549,2292
29011,2015,4,495712,339880,2908,214,Private,3,12/1/2015,2015.916667,179,MO,7.65,16433489,3126549,50101,549,2284
29013,2015,1,336800,329026,2387,179,Private,1,1/1/2015,2015,143,MO,7.65,15472209,13284425,207414,493,2409
29013,2015,1,336800,329026,2387,179,Private,2,2/1/2015,2015.083333,144,MO,7.65,15472209,13284425,207414,493,2404
29013,2015,1,336800,329026,2387,179,Private,3,3/1/2015,2015.166667,146,MO,7.65,15472209,13284425,207414,493,2435
29013,2015,2,443658,402266,2851,220,Private,1,4/1/2015,2015.25,148,MO,7.65,16732278,8534693,133593,517,2455
29013,2015,2,443658,402266,2851,220,Private,2,5/1/2015,2015.333333,156,MO,7.65,16732278,8534693,133593,517,2492
29013,2015,2,443658,402266,2851,220,Private,3,6/1/2015,2015.416667,162,MO,7.65,16732278,8534693,133593,517,2516
29013,2015,3,472442,369193,2414,234,Private,1,7/1/2015,2015.5,156,MO,7.65,17180243,4883332,83927,540,2442
29013,2015,3,472442,369193,2414,234,Private,2,8/1/2015,2015.583333,152,MO,7.65,17180243,4883332,83927,540,2427
29013,2015,3,472442,369193,2414,234,Private,3,9/1/2015,2015.666667,158,MO,7.65,17180243,4883332,83927,540,2471
29013,2015,4,413760,274168,1653,209,Private,1,10/1/2015,2015.75,155,MO,7.65,18982860,3840394,73409,587,2499
29013,2015,4,413760,274168,1653,209,Private,2,11/1/2015,2015.833333,152,MO,7.65,18982860,3840394,73409,587,2493
29013,2015,4,413760,274168,1653,209,Private,3,12/1/2015,2015.916667,150,MO,7.65,18982860,3840394,73409,587,2467
29021,2015,1,4011805,3901660,34165,234,Private,1,1/1/2015,2015,1315,MO,7.65,400719580,258354224,4779721,772,39810
29021,2015,1,4011805,3901660,34165,234,Private,2,2/1/2015,2015.083333,1303,MO,7.65,400719580,258354224,4779721,772,39806
29021,2015,1,4011805,3901660,34165,234,Private,3,3/1/2015,2015.166667,1340,MO,7.65,400719580,258354224,4779721,772,40171
29021,2015,2,4609218,4011341,39347,251,Private,1,4/1/2015,2015.25,1357,MO,7.65,409201447,112925025,2173355,778,40465
29021,2015,2,4609218,4011341,39347,251,Private,2,5/1/2015,2015.333333,1451,MO,7.65,409201447,112925025,2173355,778,40558
29021,2015,2,4609218,4011341,39347,251,Private,3,6/1/2015,2015.416667,1423,MO,7.65,409201447,112925025,2173355,778,40416
29021,2015,3,4701991,3506488,35981,255,Private,1,7/1/2015,2015.5,1441,MO,7.65,419409067,61604975,1244327,796,40714
29021,2015,3,4701991,3506488,35981,255,Private,2,8/1/2015,2015.583333,1428,MO,7.65,419409067,61604975,1244327,796,40467
29021,2015,3,4701991,3506488,35981,255,Private,3,9/1/2015,2015.666667,1388,MO,7.65,419409067,61604975,1244327,796,40453
29021,2015,4,4476300,2621857,26420,244,Private,1,10/1/2015,2015.75,1431,MO,7.65,465889935,50969564,1018521,875,40837
